name,gender
Ryūtarō+Nagai,Male
Song+Guangsi,Female
Chandubhai+Deshmukh,Male
W.+G.+Rockwood,Male
K.+Ashanna,Female
Sun+Jiazheng,Male
Sadyk+Sher-Niyaz,Male
Domènec+Batet+i+Mestres,Male
Yang+Dongqian,Unknown
Liu+Wenjing,Female
Gholamreza+Nikpey,Male
Kan+Abe,Male
Ydanis+Rodríguez,Male
Ngô+Đình+Nhu,Male
M.+D.+Namal+Karunaratne,Male
Needham+B.+Broughton,Female
Andrianantoandro+Raharinaivo,Male
Sighvatur+Kristinn+Björgvinsson,Male
Shan+Wijayalal+De+Silva,Male
Zhang+Yichao,Female
Óscar+Bitar+Haddad,Male
C.+B.+C.+Warrier,Male
James-J+Walsh,Male
Jan+Tarło+(1684–1750),Unknown
Lu+Kun,Male
Li+Jingye,Unknown
Ponciano+Vázquez+Parissi,Male
Ángel+O.+Berríos,Male
Nasim+Ali,Male
Krushna+Ghoda,Male
Sebastián+De+la+Rosa+Peláez,Male
Somvandy+Nathavongsa,Male
Yukihiko+Ikeda,Male
Pandurang+Purushottam+Shirodkar,Male
Carl-Dieter+Spranger,Male
D.+Siddarthan,Male
Zhang+Beisan,Male
Mükerrem+Hiç,Unknown
Hélder+Vieira+Dias,Male
M.+S.+M.+Anandan,Male
Gao+Jinsong,Male
Kothur+G.+Manjunath,Male
Ieremia+Tabai,Male
U.+L.+M.+Mohideen,Male
Oleh+Makhnitskyi,Male
Noël+Lefebvre-Duruflé,Male
Haulie+Daly,Male
Urho+Castrén,Male
Émile+Zurlinden,Male
Cornel+Itu,Male
Mahn+Win+Khaing+Than,Male
Faramarz+Tamanna,Male
Sidney+Jayarathna,Male
V.+Edirmannasingham,Male
Ulhas+Patil,Male
Trần+Ngọc+Châu,Female
Thammarak+Isarangkura+na+Ayudhaya,Male
Jiang+Ji,Unknown
Xu+Zhixùn,Female
M.+A.+M.+Maharoof,Male
B+V+Kale,Unknown
Jean+Ybarnégaray,Male
Parunak+Ferukhan,Male
Jan+Christiaan+Heunis,Male
Barryl+Biekman,Unknown
Li+Ruiying,Female
Gaius+Cassius+Parmensis,Male
Dragiša+Pešić,Male
S+Md+Nauman,Male
C.+Tracey+Stagg,Unknown
Seán+Tubridy,Male
Germán+Cortéz+Sandoval,Male
Aarno+Yrjö-Koskinen,Male
M.+Muthuramalingam,Male
Grailey+Berryhill,Male
Chee+Hong+Tat,Male
Amrinder+Singh+Raja+Warring,Male
Cheng+Yaojin,Unknown
Ghous+Bux+Khan+Mahar,Male
Maliwad+Kalubhai+Hirabhai,Male
Seán+Kenny+(politician),Male
Hemakumara+Nanayakkara,Male
Nicolás+Esguerra,Male
Rajendiran+(Andimadam+MLA),Unknown
Leung+Chun-ying,Male
Fazal-ur-Rehman+(politician),Male
Dámaso+Centeno,Male
Caritino+Maldonado+Pérez,Unknown
Madhavaram+Krishna+Rao,Male
Óscar+Rodríguez+Cabrera,Male
Ren+Sato,Unknown
Cearbhall+Ó+Dálaigh,Male
Xu+Wen,Female
B.+Y.+Raghavendra,Male
K.+T.+Rajenthra+Bhalaji,Male
Terry+Bankert,Male
Sherali+Khayrulloyev,Unknown
Seán+Mac+Eoin,Male
Luo+Shaowei,Male
Li+Shidao,Unknown
Babubhai+Patel,Male
Gaëtan+de+Rochebouët,Male
Wang+Fangqing,Female
Hassoumi+Massaoudou,Male
Dominique+Orliac,Female
Amanullah+Khan+(politician),Male
Erdeniin+Bat-Üül,Male
Jakša+Račić,Male
Hennadiy+Korban,Male
Tikiri+Banda+Subasinghe,Male
Ángel+Alonso+Díaz+Caneja,Male
Hégésippe+Légitimus,Male
Jean+Obeid,Male
Elżbieta+Ratajczak,Female
Phahrolrazi+Zawawi,Male
Vongchanh+Phommavan,Male
Sanggyai+Yexe,Male
Abdinur+Sheikh+Mohamed,Male
Charles-Ange+Laisant,Male
Émile+Roche,Male
Luchaa+Mohamed+Lamin,Male
Shinpei+Matsushita,Male
E.+J.+Khaile,Male
Wang+Zuanxu,Male
Cato+the+Elder,Female
Labhrás+Ó+Murchú,Male
Kumba+Ialá,Male
Aníbal+Carrillo,Male
V.+Ponnupandi,Male
Abdilqadir+Ali+Omar,Male
Napoléon+Alexandre+Berthier,Male
Lakhiram+Agrawal,Male
Qiu+He,Male
Intsar+Ahmad+Khan,Male
Kang+Yong-sop,Male
Shambhuprasad+Tundiya,Male
Isaías+Medina+Angarita,Male
Shahrar+Ali,Male
Seán+Flanagan,Male
Zbignev+Balcevič,Male
Basavraj+Madhavrao+Patil,Male
Pailla+Shekar+Reddy,Male
P.+Pookunhi+Koya,Male
B.+J.+Khatal-Patil,Male
Antón+Villar+Ponte,Male
Mörður+Árnason,Male
Elżbieta+Branicka,Female
Valentí+Almirall+i+Llozer,Male
Jan+Kanty+Moszyński,Male
Tryggvi+Þórhallsson,Male
Shasheendra+Rajapaksa,Male
Wang+Changling,Unknown
K.+Tamil+Azhagan,Female
Xosé+Manuel+Beiras,Male
Fan+Yanguang,Male
Ann-Kristin+Engstad,Female
Lo+Kin-hei,Male
Amor+Mašović,Male
Jericó+Abramo+Masso,Male
A.+Asokraj,Male
Shen+Peiping,Male
Mineyuki+Fukuda,Male
Noël+Delfosse,Male
Simón+Gaviria+Muñoz,Male
Chendupatla+Janga+Reddy,Male
Hukam+Chand+Kachwai,Male
Rómulo+Betancourt,Male
Nallala+Odelu,Male
Svenum+Jensen+Vævestad,Male
V.+C.+Arukutty,Male
Sam+Doumany,Male
Árpád+Potápi,Male
Chu+Suiliang,Unknown
Ramilison+Randriamampianina,Male
Hryhory+Khomyshyn,Male
Yonezō+Maeda,Male
Henri-Paul+Deyvaux-Gassier,Male
Liu+Xu,Female
Dou+Kang,Unknown
François-Philippe+de+Haussy,Male
Yang+Xingmi,Male
Jawala+Prasad+Jyotishi,Male
Franz-Josef+Röder,Male
Duggirala+Gopalakrishnayya,Female
"Zenón+de+Somodevilla,+1st+Marqués+de+la+Ensenada",Male
Qiu+Shiliang,Unknown
"Yixuan,+Prince+Chun",Unknown
Liu+Bingzhang,Male
Marc-René+de+Voyer+de+Paulmy+d'Argenson+(1623–1700),Male
Zhang+Wenjin,Male
Yōsuke+Matsuoka,Male
Céphas+Bansah,Male
Benjamín+Gallegos+Soto,Male
Björt+Ólafsdóttir,Female
Wang+Wentao,Male
Carl-Heinrich+von+Stülpnagel,Male
Ayatollah+Mirza+Hussein+Naini,Male
Just+Lippe,Male
Élie+Castor,Male
Urcino+Méndez+Gálvez,Male
Jan+Suchorzewski,Male
Élie+Bloncourt,Male
Grażyna+Tyszko,Female
P.+I.+Chinnaswamy+Pillai,Male
Du+Huangchang,Unknown
Liu+He+(politician),Male
Zhao+Jheng-yu,Unknown
Ivans+Ribakovs,Male
Surya+Man+Dong+Tamang,Unknown
Tryggvi+Þór+Herbertsson,Male
Võ+Nguyên+Giáp,Male
Hemchandra+Burman,Male
Lu+Jiaxi,Male
Lou+Amato,Male
Katō+Hiroyuki,Male
Kâzım+Sevüktekin,Male
Demmus+Hentze,Male
Gašo+Knežević,Male
Baréma+Bocoum,Male
Jan+Stankievič,Male
Jan+Ołdakowski,Male
Shishupal+Natthu+Patle,Male
Gilvam+Borges,Male
ʻIsileli+Pulu,Male
Hérib+Campos+Cervera,Male
Lesao+Lehohla,Unknown
Jai+Prakash,Male
Artúr+Feilitzsch,Male
Valeriu+Tabără,Male
Barnaba+Marial+Benjamin,Male
Koya+Nishikawa,Male
Xu+Aimin,Male
Ma+Xisheng,Male
Anatolijs+Mackevičs,Male
Eilif+Dahl,Male
Wincenty+Niemojowski,Male
Turikatuku,Female
Furcie+Tirolien,Male
Ola+Alterå,Male
St+John+Hutchinson,Female
Demeke+Mekonnen,Male
Ikeje+Asogwa,Male
Jan+Mohammad+Abbasi,Male
Mujibur+Rahman+(Sri+Lankan+politician),Male
Aníbal+Portillo,Male
Xiao+Tian,Female
Óscar+Rangel+Miravete,Male
Jean+Claude+Chan+Se,Male
Ding+Mocun,Male
Bénoît+Mamy,Male
W.+E.+Runner,Male
Ċensu+Galea,Male
Satya+Pahadi,Female
Cheng+Biguang,Male
Surajpal+Singh,Male
Pat+Noble,Male
Péter+Ágh,Male
Tian+Jun,Male
Olaka+Nwogu,Male
Erminie+Cohen,Unknown
Czesław+Hoc,Male
Edolo+J.+Giorgi,Male
Kamaluddin+Azfar,Unknown
Mátyás+Eörsi,Male
Tsotne+Bakuria,Male
Hans-Joachim+Riecke,Male
Xing+Wenwei,Female
Jean+Baptiste+Plauché,Male
Rómulo+León,Male
Sun+Guangxian,Unknown
Trimön,Male
Ziaeddin+Tavakkoli,Male
Păun+Otiman,Male
Oralbeg+Abdu+Kerimovic,Male
Sammy+Douglas,Male
Govindbhai+Shekhda,Male
Balka+Suman,Male
Ángel+Rivero+Méndez,Male
Lefter+Maliqi,Male
Canek+Vázquez+Góngora,Male
Bai+Xuoqian,Male
Kamaladin+Pirmoazzen,Male
Gunaratna+Weerakoon,Male
Ousavanh+Thiengthetvonga,Male
Wang+Chuhui,Unknown
Radhakanta+Sethy,Unknown
Tamilisai+Soundararajan,Female
Daya+Singh+Sodhi,Unknown
Nicolás+Álvarez+Martínez,Male
Torrey+C.+Brown,Unknown
Jin+Midi,Unknown
Aníbal+Pinto,Male
Valerijonas+Šadreika,Male
Jaime+Parada,Male
S.+S.+Krishnamoorthy,Male
Valéry+Giscard+d'Estaing,Male
Óscar+Pérez+Torres,Male
Masjchun+Sofwan,Female
Ramcharan+Bohara,Male
Jenő+Tombor,Male
Jaime+Chicharro+Sánchez-Guió,Male
Édgar+Morales+Pérez,Male
Raja+Sikander+Zaman,Unknown
Thongleuan+Inpanya,Male
Sikong+Shu,Unknown
Nadan+Vidošević,Male
Lionginas+Šepetys,Male
René-Yves+Creston,Unknown
Kang+Tong-yun,Unknown
Ramdeo+Verma,Male
Ch.+Nazir+Ahmed+Jatt,Male
Nicolás+Eyzaguirre,Male
Tha+Aye,Female
Jørres+Schelderup+Hansen,Male
Nguyễn+Văn+Hiến,Male
Ma+Shaohong,Female
Adachi+Kenzō,Male
G.+Devaraya+Naik,Male
Sirika+Hadi,Male
Mumuni+Bawumia,Male
Kaadyr-ool+Bicheldey,Unknown
Émile+Braun,Male
Confúcio+Moura,Male
K.N.+Balagopal,Male
Wang+Shenzhi,Male
Sanee+Rohana+Kodithuvakku,Male
İbrahim+Ayhan,Male
Petrobey+Mavromichalis,Unknown
Hinko+Hinković,Male
Çürüksulu+Mahmud+Pasha,Male
Li+Yuan-tsu,Male
Győző+Soós,Male
Jean+François-Poncet,Male
Lee+San+Choon,Male
Jaime+Mantecón+Rojo,Male
Han+Xian+(Han+dynasty),Male
Shyamdev+Roy+Chaudhari,Male
K.+Laxman,Male
Feng+Changqing,Male
Daizo+Kusuda,Male
Chew+Swee+Kee,Male
Ezatullah+Mujahid,Female
Dasyam+Pranay+Bhasker,Male
K.+Suryanarayana+Adiga,Male
Parmila+Tokas,Female
Zhang+Quanyi,Unknown
Keeaumoku+Pāpaiahiahi,Male
Zhang+Ni,Female
Thangam+Debbonaire,Female
"Jaime+Álvares+Pereira+de+Melo,+3rd+Duke+of+Cadaval",Male
Ilmur+Kristjánsdóttir,Female
Harin+Fernando,Male
Esperidião+Amin,Male
Gaspar+Rosés,Male
Moša+Pijade,Male
Liu+Zhijun+(Later+Liang),Male
Cuauhtémoc+Montero+Esquivel,Male
Benjamín+Lacayo+Sacasa,Male
Sapam+Kunjakeswor+Singh,Male
Valentín+González,Male
Shanif+Mansoor,Male
"Diljit+Rana,+Baron+Rana",Male
Práxedes+Mateo+Sagasta,Male
Lúdvik+Jósepsson,Male
Okezie+Ikpeazu,Male
Georgi+Ananiev,Male
Mudragada+Padmanabham,Male
Gao+Zhizhou,Unknown
Bolívar+Pagán,Male
Raja+Nawaf+Farhan+al-Mahalawi,Male
Jean-Joseph+Farre,Male
Ivars+Zariņš,Male
Tursun+Uljabayev,Unknown
