names_u,names_q
Chiang_Kai-shek,Chiang_Kai-shek
Dawn_Butler,Dawn_Butler
John_Kelsay_(judge),John_Kelsay_%28judge%29
Volk_Gebhardt,Volk_Gebhardt
"John_Hervey,_2nd_Baron_Hervey",John_Hervey%2C_2nd_Baron_Hervey
J._Irving_Whalley,J._Irving_Whalley
Dan_Newman,Dan_Newman
Heydar_Aliyev,Heydar_Aliyev
Kaysone_Phomvihane,Kaysone_Phomvihane
Patricia_de_Lille,Patricia_de_Lille
Merrick_Cockell,Merrick_Cockell
Uche_Chukwumerije,Uche_Chukwumerije
Denny_Smith,Denny_Smith
Balakh_Sher_Mazari,Balakh_Sher_Mazari
Chuka_Umunna,Chuka_Umunna
Dick_Matenje,Dick_Matenje
Richard_Amery,Richard_Amery
Benjamin_Netanyahu,Benjamin_Netanyahu
Milton_Street,Milton_Street
Grigore_Iunian,Grigore_Iunian
Victor_Brailovsky,Victor_Brailovsky
Frans_Schollaert,Frans_Schollaert
Nik_Abdul_Aziz_Nik_Mat,Nik_Abdul_Aziz_Nik_Mat
Manitok_Thompson,Manitok_Thompson
Rolf_Schlierer,Rolf_Schlierer
Robert_R._Thomas,Robert_R._Thomas
Peng_Peiyun,Peng_Peiyun
Allah_Bukhsh_Karim_Bukhsh_Brohi,Allah_Bukhsh_Karim_Bukhsh_Brohi
Joe_Debono_Grech,Joe_Debono_Grech
Henry_Maynard,Henry_Maynard
Schalk_Willem_Burger,Schalk_Willem_Burger
Salman_Khurshid,Salman_Khurshid
David_Onley,David_Onley
Nicolae_Xenopol,Nicolae_Xenopol
Tuilaepa_Aiono_Sailele_Malielegaoi,Tuilaepa_Aiono_Sailele_Malielegaoi
Lottie_Shackelford,Lottie_Shackelford
María_Antonia_Trujillo,Mar%C3%ADa_Antonia_Trujillo
Stewart_Maxwell,Stewart_Maxwell
Xavier_Brasseur,Xavier_Brasseur
Hans_Janmaat,Hans_Janmaat
Rudolf_Seiters,Rudolf_Seiters
John_Webster_(governor),John_Webster_%28governor%29
Waldemar_F._A._Wendt,Waldemar_F._A._Wendt
Edwin_F._Hunter,Edwin_F._Hunter
Moshe_Kol,Moshe_Kol
Yoshimasa_Hayashi,Yoshimasa_Hayashi
Kamarou_Fassassi,Kamarou_Fassassi
Kintu_Musoke,Kintu_Musoke
Tony_Peraica,Tony_Peraica
Ferdinand_Marcos,Ferdinand_Marcos
Isa_Gambar,Isa_Gambar
Ibn_Saud,Ibn_Saud
"José_Baquíjano_y_Carrillo,_Count_of_Vistaflorida",Jos%C3%A9_Baqu%C3%ADjano_y_Carrillo%2C_Count_of_Vistaflorida
Fred_Rose_(politician),Fred_Rose_%28politician%29
Subramaniam_Sinniah,Subramaniam_Sinniah
Wu_Yi,Wu_Yi
Hugh_Gordon_Cummins,Hugh_Gordon_Cummins
Jendayi_Frazer,Jendayi_Frazer
Lars_Barfoed,Lars_Barfoed
Richard_H._Truly,Richard_H._Truly
Pansy_Wong,Pansy_Wong
Bechor-Shalom_Sheetrit,Bechor-Shalom_Sheetrit
Paul_Doumer,Paul_Doumer
Pervez_Musharraf,Pervez_Musharraf
Agnes_Devanadera,Agnes_Devanadera
Publio_Fiori,Publio_Fiori
Rudolf_Jung,Rudolf_Jung
Jean_Kambanda,Jean_Kambanda
Gurusaday_Dutt,Gurusaday_Dutt
Richard_T._Hanna,Richard_T._Hanna
Gamini_Fonseka,Gamini_Fonseka
María_Teresa_Fernández_de_la_Vega,Mar%C3%ADa_Teresa_Fern%C3%A1ndez_de_la_Vega
Jan_Pronk,Jan_Pronk
Paudge_Connolly,Paudge_Connolly
Sayed_Hyderali_Shihab_Thangal,Sayed_Hyderali_Shihab_Thangal
Marek_Siwiec,Marek_Siwiec
Frank_Whitehead,Frank_Whitehead
I._Periyasamy,I._Periyasamy
Mike_Rann,Mike_Rann
Yoshihide_Suga,Yoshihide_Suga
Gry_Larsen,Gry_Larsen
Jim_Slattery,Jim_Slattery
Loretta_Sanchez,Loretta_Sanchez
Peter_Coleman,Peter_Coleman
Guri_Ingebrigtsen,Guri_Ingebrigtsen
Kanaung_Mintha,Kanaung_Mintha
Ivan_Goremykin,Ivan_Goremykin
Arturo_Vallarino,Arturo_Vallarino
Elizabeth_Furse,Elizabeth_Furse
Alain_Juppé,Alain_Jupp%C3%A9
Bill_Janklow,Bill_Janklow
Zou_Yu,Zou_Yu
Leopold_Takawira,Leopold_Takawira
Eustachy_Sapieha,Eustachy_Sapieha
Liao_Chengzhi,Liao_Chengzhi
Christopher_Harvie,Christopher_Harvie
Daniel_C._Esty,Daniel_C._Esty
Ottmar_Schreiner,Ottmar_Schreiner
Bill_Daniel,Bill_Daniel
Carolene_Mays,Carolene_Mays
Harold_L._Ickes,Harold_L._Ickes
Dalip_Singh_Saund,Dalip_Singh_Saund
Eliseo_Payán,Eliseo_Pay%C3%A1n
Specioza_Kazibwe,Specioza_Kazibwe
Nathu_Singh_Gurjar,Nathu_Singh_Gurjar
Andrew_Romanoff,Andrew_Romanoff
Adolph_Joffe,Adolph_Joffe
Anugrah_Narayan_Sinha,Anugrah_Narayan_Sinha
Edward_Mahama,Edward_Mahama
Rubel_Phillips,Rubel_Phillips
Nathalie_Kosciusko-Morizet,Nathalie_Kosciusko-Morizet
Ali_Muhammad_Mujawar,Ali_Muhammad_Mujawar
Gus_Macdonald,Gus_Macdonald
Steve_Tobocman,Steve_Tobocman
Edmond_Leburton,Edmond_Leburton
William_F._Galvin,William_F._Galvin
Catherine_Obianuju_Acholonu,Catherine_Obianuju_Acholonu
Roberto_Prats,Roberto_Prats
James_Wapakhabulo,James_Wapakhabulo
Adrian_Dix,Adrian_Dix
Emmanouil_Tsouderos,Emmanouil_Tsouderos
Alexander_Zhilkin,Alexander_Zhilkin
Philip_Cezar,Philip_Cezar
Thomas_Fitch_(politician),Thomas_Fitch_%28politician%29
Jason_Hu,Jason_Hu
Fiona_Richardson,Fiona_Richardson
Barry_Commoner,Barry_Commoner
Hamish_MacIntyre,Hamish_MacIntyre
George_Seawright,George_Seawright
Janet_Jagan,Janet_Jagan
Jose_Diokno,Jose_Diokno
Mary_Bono,Mary_Bono
Thomas_DiNapoli,Thomas_DiNapoli
Volk_Guertner,Volk_Guertner
Hugo_Schiltz,Hugo_Schiltz
Kandia_Milton,Kandia_Milton
Maura_D._Corrigan,Maura_D._Corrigan
L._Grace_Spencer,L._Grace_Spencer
Gretchen_Brewin,Gretchen_Brewin
Ove_Rode,Ove_Rode
Lynn_Schenk,Lynn_Schenk
Dirk_Van_Mechelen,Dirk_Van_Mechelen
Earl_Blumenauer,Earl_Blumenauer
Abul_Kashem,Abul_Kashem
Lopo_do_Nascimento,Lopo_do_Nascimento
Matthias_McDonnell_Bodkin,Matthias_McDonnell_Bodkin
Felipe_Alcaraz,Felipe_Alcaraz
Michael_Yeats,Michael_Yeats
Enrico_De_Nicola,Enrico_De_Nicola
Bill_de_Blasio,Bill_de_Blasio
Rong_Yiren,Rong_Yiren
Sergio_Flamigni,Sergio_Flamigni
Juan_Bandini,Juan_Bandini
Viktor_Tolokonsky,Viktor_Tolokonsky
Charles_Nqakula,Charles_Nqakula
Britta_Böhler,Britta_B%C3%B6hler
Samuel_William_Jacobs,Samuel_William_Jacobs
Sjafruddin_Prawiranegara,Sjafruddin_Prawiranegara
Leopold_Figl,Leopold_Figl
Zell_Miller,Zell_Miller
Robert_F._Bradford,Robert_F._Bradford
Nigel_Griffiths,Nigel_Griffiths
Jale_Baba,Jale_Baba
Charles_E._McKenzie,Charles_E._McKenzie
Jing_Yuexiu,Jing_Yuexiu
Axel_Oxenstierna,Axel_Oxenstierna
Christian_Fredrik_Michelet_(politician),Christian_Fredrik_Michelet_%28politician%29
Eugen_Rozvan,Eugen_Rozvan
S._Jayakumar,S._Jayakumar
Sergei_Storchak,Sergei_Storchak
Linda_Lanzillotta,Linda_Lanzillotta
Jeff_Smith_(Missouri_politician),Jeff_Smith_%28Missouri_politician%29
John_Nkomo,John_Nkomo
Robert_P._Dunlap,Robert_P._Dunlap
Santiago_Iglesias,Santiago_Iglesias
Somkid_Jatusripitak,Somkid_Jatusripitak
Pedro_Perea,Pedro_Perea
Ernst_Schwarz_(politician),Ernst_Schwarz_%28politician%29
Dave_Hobson,Dave_Hobson
Timothy_L._Woodruff,Timothy_L._Woodruff
Han_Zheng,Han_Zheng
Pierre_Pucheu,Pierre_Pucheu
Hugh_Casey_(politician),Hugh_Casey_%28politician%29
Anthony_Crosland,Anthony_Crosland
Apollon_Dashkov,Apollon_Dashkov
Friedrich_Thielen,Friedrich_Thielen
William_Benton_(senator),William_Benton_%28senator%29
Alan_Blinken,Alan_Blinken
Maarten_Vrolijk,Maarten_Vrolijk
Per_Gahrton,Per_Gahrton
Jonathan_Ingersoll,Jonathan_Ingersoll
Yehudit_Naot,Yehudit_Naot
Pakalitha_Mosisili,Pakalitha_Mosisili
Watban_Ibrahim_al-Tikriti,Watban_Ibrahim_al-Tikriti
Hiram_Johnson,Hiram_Johnson
Sheel_Bhadra_Yajee,Sheel_Bhadra_Yajee
Martin_Meehan_(Irish_republican),Martin_Meehan_%28Irish_republican%29
Mirza_Ghulam_Hafiz,Mirza_Ghulam_Hafiz
James_Rajotte,James_Rajotte
Lovro_Toman,Lovro_Toman
Samuel_Rosbotham,Samuel_Rosbotham
Paruyr_Hayrikyan,Paruyr_Hayrikyan
Margaret_Cole,Margaret_Cole
Jo_Vandeurzen,Jo_Vandeurzen
Jean-Michel_Baylet,Jean-Michel_Baylet
Vyjayanthimala,Vyjayanthimala
Júlio_Dantas,J%C3%BAlio_Dantas
March_Fong_Eu,March_Fong_Eu
Rajiv_Gandhi,Rajiv_Gandhi
Zhang_Shizhao,Zhang_Shizhao
Samora_Machel,Samora_Machel
Alexander_Cameron_Rutherford,Alexander_Cameron_Rutherford
Pat_Doherty,Pat_Doherty
John_Hugh_McNary,John_Hugh_McNary
Ulrich_Daldrup,Ulrich_Daldrup
Petro_Shelest,Petro_Shelest
John_Bell_Williams,John_Bell_Williams
John_Trelawny_(died_1680),John_Trelawny_%28died_1680%29
John_Hanson,John_Hanson
Antonio_Gramsci,Antonio_Gramsci
Charles_Dent_(politician),Charles_Dent_%28politician%29
Francis_Carr_(District_of_Maine_politician),Francis_Carr_%28District_of_Maine_politician%29
Mujangga,Mujangga
Tony_Zappia,Tony_Zappia
Peng_Chong,Peng_Chong
Zhu_Rongji,Zhu_Rongji
Paul_Reynaud,Paul_Reynaud
Augusto_De_Marsanich,Augusto_De_Marsanich
Raymond_McCartney,Raymond_McCartney
Hedayat_Amin_Arsala,Hedayat_Amin_Arsala
Suzanne_Tremblay,Suzanne_Tremblay
Mordechai_Ofer,Mordechai_Ofer
Louis_McLane,Louis_McLane
Jim_Bates_(politician),Jim_Bates_%28politician%29
Volker_Kauder,Volker_Kauder
Jean_Van_Houtte,Jean_Van_Houtte
Ram_Raja_Prasad_Singh,Ram_Raja_Prasad_Singh
Smuts_Ngonyama,Smuts_Ngonyama
Bao_Zheng,Bao_Zheng
Ali_Abdullah_Saleh,Ali_Abdullah_Saleh
Eduardo_Cruz-Coke,Eduardo_Cruz-Coke
George_Dawson_(politician),George_Dawson_%28politician%29
Ollanta_Humala,Ollanta_Humala
Benjamin_A._Gilman,Benjamin_A._Gilman
W._L._Rambo,W._L._Rambo
Akena_p'Ojok,Akena_p%27Ojok
Naguib_Sawiris,Naguib_Sawiris
Brahumdagh_Bugti,Brahumdagh_Bugti
Sarath_Fonseka,Sarath_Fonseka
Guillaume_Soro,Guillaume_Soro
Martin_Lee,Martin_Lee
Maria_de_Belém_Roseira,Maria_de_Bel%C3%A9m_Roseira
Jacques_Rabemananjara,Jacques_Rabemananjara
Lynden_Pindling,Lynden_Pindling
Mohammed_Fahim,Mohammed_Fahim
Buddy_Caldwell,Buddy_Caldwell
Flemming_Kofod-Svendsen,Flemming_Kofod-Svendsen
Count_Alois_Lexa_von_Aehrenthal,Count_Alois_Lexa_von_Aehrenthal
Clifford_Dupont,Clifford_Dupont
John_Key,John_Key
Erland_Pison,Erland_Pison
Carlo_Rosselli,Carlo_Rosselli
Kema_Chikwe,Kema_Chikwe
Ruslan_Aushev,Ruslan_Aushev
Thomas_Scanlan,Thomas_Scanlan
Radola_Gajda,Radola_Gajda
Zakayo_Cheruiyot,Zakayo_Cheruiyot
Khawaja_Nazimuddin,Khawaja_Nazimuddin
Anatoly_Lunacharsky,Anatoly_Lunacharsky
Nader_al-Dahabi,Nader_al-Dahabi
Demetrios_Chalkokondyles,Demetrios_Chalkokondyles
Marta_Andreasen,Marta_Andreasen
Kai_Eide,Kai_Eide
Miles_Walker,Miles_Walker
Dan_Spring,Dan_Spring
Christine_Kehoe,Christine_Kehoe
Sandy_Galef,Sandy_Galef
Erela_Golan,Erela_Golan
Andrew_Cheng,Andrew_Cheng
Alasdair_McDonnell,Alasdair_McDonnell
Edwin_Poots,Edwin_Poots
Michael_Howlett,Michael_Howlett
Hu_Yaobang,Hu_Yaobang
Dante_Alighieri,Dante_Alighieri
Marie-France_Stirbois,Marie-France_Stirbois
Jerry_Springer,Jerry_Springer
Bill_Blaikie,Bill_Blaikie
Rafael_Aguilar_Talamantes,Rafael_Aguilar_Talamantes
Chen_Kuiyuan,Chen_Kuiyuan
Andy_Meisner,Andy_Meisner
Josip_Tschauller,Josip_Tschauller
Alberto_Chipande,Alberto_Chipande
Babatunde_Fashola,Babatunde_Fashola
Françoise_Giroud,Fran%C3%A7oise_Giroud
Kazimierz_Mijal,Kazimierz_Mijal
Ahmad_Boestaman,Ahmad_Boestaman
Dudley_J._LeBlanc,Dudley_J._LeBlanc
Yosef_Serlin,Yosef_Serlin
Nandamuri_Balakrishna,Nandamuri_Balakrishna
Ugo_La_Malfa,Ugo_La_Malfa
Fikile_Mbalula,Fikile_Mbalula
Jayalath_Jayawardena,Jayalath_Jayawardena
Erling_Wikborg,Erling_Wikborg
Monica_Conyers,Monica_Conyers
Ijaz_Shah,Ijaz_Shah
Ségolène_Royal,S%C3%A9gol%C3%A8ne_Royal
Ganiou_Soglo,Ganiou_Soglo
Marcelo_Guinle,Marcelo_Guinle
E._K._Nayanar,E._K._Nayanar
David_McAllister,David_McAllister
Milne_Barbour,Milne_Barbour
Leonte_Filipescu,Leonte_Filipescu
Andreas_Landmark,Andreas_Landmark
Mehbooba_Mufti,Mehbooba_Mufti
Nzanga_Mobutu,Nzanga_Mobutu
Wang_Mang,Wang_Mang
Bulcha_Demeksa,Bulcha_Demeksa
Patrick_Devedjian,Patrick_Devedjian
John_Baird_(Canadian_politician),John_Baird_%28Canadian_politician%29
Hubert_Lagardelle,Hubert_Lagardelle
Jacek_Piechota,Jacek_Piechota
Ali_Shariati,Ali_Shariati
Bernie_Grant,Bernie_Grant
Li_Fuchun,Li_Fuchun
John_Willis_Menard,John_Willis_Menard
Jack_Jones_(novelist),Jack_Jones_%28novelist%29
Demosthenes,Demosthenes
Lal_Bahadur_Shastri,Lal_Bahadur_Shastri
Margrethe_Vestager,Margrethe_Vestager
Jon_Elrod,Jon_Elrod
Ya'akov_Tzur,Ya%27akov_Tzur
Ngo_Van,Ngo_Van
Frank_Hanna,Frank_Hanna
Abel_Pacheco,Abel_Pacheco
Denis_Verdini,Denis_Verdini
Julian_Moti,Julian_Moti
Dirck_Coornhert,Dirck_Coornhert
Francis_Nhema,Francis_Nhema
John_Eldon_Gorst,John_Eldon_Gorst
Heward_Grafftey,Heward_Grafftey
Frank_Hornby,Frank_Hornby
G._M._C._Balayogi,G._M._C._Balayogi
Sayed_Mustafa_Kazemi,Sayed_Mustafa_Kazemi
Relus_ter_Beek,Relus_ter_Beek
E._Denise_Simmons,E._Denise_Simmons
Giovanni_Marcora,Giovanni_Marcora
John_Marshall_Butler,John_Marshall_Butler
Muhammad_Muhammad_Taib,Muhammad_Muhammad_Taib
Pedro_Juan_Caballero_(politician),Pedro_Juan_Caballero_%28politician%29
Sotirios_Hatzigakis,Sotirios_Hatzigakis
Georges_Loustaunau-Lacau,Georges_Loustaunau-Lacau
Arthur_Mutambara,Arthur_Mutambara
Irakli_Okruashvili,Irakli_Okruashvili
Paolo_Ferrero,Paolo_Ferrero
Wolf_Graf_von_Baudissin,Wolf_Graf_von_Baudissin
Baron_Johann_von_Wessenberg-Ampringen,Baron_Johann_von_Wessenberg-Ampringen
Betty_Chew,Betty_Chew
Emilio_Rached,Emilio_Rached
Maurizio_Sacconi,Maurizio_Sacconi
William_Skoreyko,William_Skoreyko
Deborah_Senn,Deborah_Senn
Todor_Zhivkov,Todor_Zhivkov
Richard_Pankhurst,Richard_Pankhurst
Anders_John_Aune,Anders_John_Aune
Hugo_Laviada,Hugo_Laviada
Apolo_Nsibambi,Apolo_Nsibambi
Charles_de_Larcy,Charles_de_Larcy
Sergey_Karaganov,Sergey_Karaganov
C._C._Young,C._C._Young
Emil_Fey,Emil_Fey
Karel_Van_Miert,Karel_Van_Miert
Ahti_Karjalainen,Ahti_Karjalainen
Sandy_Praeger,Sandy_Praeger
Khaw_Boon_Wan,Khaw_Boon_Wan
Wilhelm_von_Gayl,Wilhelm_von_Gayl
Godfrey_Smith,Godfrey_Smith
Louise_Beaudoin,Louise_Beaudoin
Ely_S._Parker,Ely_S._Parker
Andris_Piebalgs,Andris_Piebalgs
Oleksandr_Moroz,Oleksandr_Moroz
Thomas_Carlin,Thomas_Carlin
Walter_Boasso,Walter_Boasso
Siaka_Stevens,Siaka_Stevens
Sergei_Kovalev,Sergei_Kovalev
Constand_Viljoen,Constand_Viljoen
Choi_Kyu-hah,Choi_Kyu-hah
Atli_Dam,Atli_Dam
Ange_Diawara,Ange_Diawara
William_Peters_Hepburn,William_Peters_Hepburn
Suksaha,Suksaha
Akwasi_Afrifa,Akwasi_Afrifa
Myra_Freeman,Myra_Freeman
Zhores_Alferov,Zhores_Alferov
John_Boyle_(congressman),John_Boyle_%28congressman%29
Edward_A._Pease,Edward_A._Pease
Roger_Casement,Roger_Casement
L._D._Taylor,L._D._Taylor
Raymond_Njoku,Raymond_Njoku
Alberto_Dahik,Alberto_Dahik
Rita_Tveiten,Rita_Tveiten
Babafemi_Ogundipe,Babafemi_Ogundipe
Jimmy_D._Long,Jimmy_D._Long
Michael_Rosen,Michael_Rosen
Louis_A._Wiltz,Louis_A._Wiltz
Pekka_Pennanen,Pekka_Pennanen
Andrew_Hickenlooper,Andrew_Hickenlooper
Jacques_Parizeau,Jacques_Parizeau
Wang_Kemin,Wang_Kemin
Yu_Guoxing,Yu_Guoxing
Dashiin_Damba,Dashiin_Damba
Julius_Fučík_(journalist),Julius_Fu%C4%8D%C3%ADk_%28journalist%29
Mordechai_Tzipori,Mordechai_Tzipori
Gray_Davis,Gray_Davis
Nelson_Meers,Nelson_Meers
Nara_Lokesh,Nara_Lokesh
Luis_Petcoff_Naidenoff,Luis_Petcoff_Naidenoff
Lotte_Ulbricht,Lotte_Ulbricht
Frank_Bainimarama,Frank_Bainimarama
Peter_Boulware,Peter_Boulware
Dan_Jones_(politician),Dan_Jones_%28politician%29
Andrea_Ronchi,Andrea_Ronchi
Karim_Sanjabi,Karim_Sanjabi
Marcelo_Rebelo_de_Sousa,Marcelo_Rebelo_de_Sousa
Albert_Sarraut,Albert_Sarraut
Michael_Falzon_(politician),Michael_Falzon_%28politician%29
Theodore_Bikel,Theodore_Bikel
Susan_Bernecker,Susan_Bernecker
Rafael_Sotomayor_Gaete,Rafael_Sotomayor_Gaete
David_Cicilline,David_Cicilline
Jitendra_Prasada,Jitendra_Prasada
Janet_Nguyen,Janet_Nguyen
Naim_Maloku,Naim_Maloku
John_Peter_Altgeld,John_Peter_Altgeld
Gonchigiin_Bumtsend,Gonchigiin_Bumtsend
Abel_Ferry,Abel_Ferry
Mamadou_Tandja,Mamadou_Tandja
Tom_Benson_(politician),Tom_Benson_%28politician%29
Teo_Chee_Hean,Teo_Chee_Hean
Erich_Ponti,Erich_Ponti
Mark_Levine_(journalist),Mark_Levine_%28journalist%29
Besnik_Mustafaj,Besnik_Mustafaj
Carlos_Luz,Carlos_Luz
Hu_Zongnan,Hu_Zongnan
Spiro_Agnew,Spiro_Agnew
Christoffel_Brand,Christoffel_Brand
Mohammed_Hadid,Mohammed_Hadid
Zhang_Ping_(politician),Zhang_Ping_%28politician%29
Alexander_Raven_Thomson,Alexander_Raven_Thomson
Douglas_Bruce,Douglas_Bruce
Henry_Channon,Henry_Channon
Stephen_Mandel,Stephen_Mandel
Duncan_F._Kenner,Duncan_F._Kenner
Cleopatra_Tucker,Cleopatra_Tucker
Ashok_Mitra,Ashok_Mitra
Shirley_Porter,Shirley_Porter
Li_Jianguo,Li_Jianguo
John_Hart_(Canadian_politician),John_Hart_%28Canadian_politician%29
Laura_Sabia,Laura_Sabia
Perry_Christie,Perry_Christie
Rudolf_Diels,Rudolf_Diels
Adlai_Stevenson_II,Adlai_Stevenson_II
Barry_Pashak,Barry_Pashak
John_Tsang,John_Tsang
Lina_Haag,Lina_Haag
Stan_Tipiloura,Stan_Tipiloura
Sanae_Takaichi,Sanae_Takaichi
Gioconda_Belli,Gioconda_Belli
Joshua_Chamberlain,Joshua_Chamberlain
Markus_Meckel,Markus_Meckel
Janet_Davies_(Welsh_politician),Janet_Davies_%28Welsh_politician%29
Giacomo_Suardo,Giacomo_Suardo
Julie_Owens,Julie_Owens
Kukrit_Pramoj,Kukrit_Pramoj
Michelle_Schimel,Michelle_Schimel
Nayef_bin_Abdul-Aziz_Al_Saud,Nayef_bin_Abdul-Aziz_Al_Saud
Vittorio_Sgarbi,Vittorio_Sgarbi
Esmé_Wiegman,Esm%C3%A9_Wiegman
Elly_Heuss-Knapp,Elly_Heuss-Knapp
Leni_Björklund,Leni_Bj%C3%B6rklund
Mark_Douglas_Olson,Mark_Douglas_Olson
Charles_Hale,Charles_Hale
Manuel_Carvalho_da_Silva,Manuel_Carvalho_da_Silva
William_Jackson_(Canadian_administrator),William_Jackson_%28Canadian_administrator%29
Mary_Louise_Preis,Mary_Louise_Preis
Tupou_Draunidalo,Tupou_Draunidalo
Abdul_Samad_Khan_Achakzai,Abdul_Samad_Khan_Achakzai
Joseph_Kabila,Joseph_Kabila
Giovanni_Goria,Giovanni_Goria
James_K._Polk,James_K._Polk
Louis_Lambert,Louis_Lambert
Werner_Lorenz,Werner_Lorenz
Sho_Dozono,Sho_Dozono
Eveline_Widmer-Schlumpf,Eveline_Widmer-Schlumpf
Robert_S._Stevens,Robert_S._Stevens
Milton_Margai,Milton_Margai
Francisco_Guterres,Francisco_Guterres
Corinne_Lepage,Corinne_Lepage
Gilles_Duceppe,Gilles_Duceppe
Borut_Pahor,Borut_Pahor
Edmund_C._Moy,Edmund_C._Moy
Osmund_Faremo,Osmund_Faremo
Baqir_Jabr_al-Zubeidi,Baqir_Jabr_al-Zubeidi
Todd_Russell,Todd_Russell
Moses_Aupaluktuq,Moses_Aupaluktuq
Frank_Ferri,Frank_Ferri
Ken_Lucas,Ken_Lucas
James_McCombs,James_McCombs
Herbert_E._Hitchcock,Herbert_E._Hitchcock
Henry_Herbert_(Master_of_the_Revels),Henry_Herbert_%28Master_of_the_Revels%29
Henri_Fréville,Henri_Fr%C3%A9ville
Daniel_arap_Moi,Daniel_arap_Moi
Yukhym_Zvyahilsky,Yukhym_Zvyahilsky
Robert_Holmes_(Gloucestershire_MP),Robert_Holmes_%28Gloucestershire_MP%29
Ellen_Horn,Ellen_Horn
Tzvia_Greenfeld,Tzvia_Greenfeld
Harry_Olaussen,Harry_Olaussen
Liu_Chao-shiuan,Liu_Chao-shiuan
Roger_Wendt,Roger_Wendt
Abdallah_Isaaq_Deerow,Abdallah_Isaaq_Deerow
Mattheus_Lestevenon,Mattheus_Lestevenon
Nat_Goldhaber,Nat_Goldhaber
Guillaume-Hippolyte_van_Volxem,Guillaume-Hippolyte_van_Volxem
Andrew_Brons,Andrew_Brons
Shahid_Aziz_Siddiqi,Shahid_Aziz_Siddiqi
Anton_Rop,Anton_Rop
Peter_Camejo,Peter_Camejo
Alexander_Mach,Alexander_Mach
Grete_Faremo,Grete_Faremo
Marie_Juchacz,Marie_Juchacz
Lourdes_Flores,Lourdes_Flores
Mohammad_Aslam_Bhutani,Mohammad_Aslam_Bhutani
Leonid_Nevzlin,Leonid_Nevzlin
Bijan_Namdar_Zangeneh,Bijan_Namdar_Zangeneh
Victor_Desguin,Victor_Desguin
Ghulam_Mustafa_Khar,Ghulam_Mustafa_Khar
Mikal_Angell_Jacobus_Landmark,Mikal_Angell_Jacobus_Landmark
George_W._Jack,George_W._Jack
Sisy_Chen,Sisy_Chen
Ferdinand_Buisson,Ferdinand_Buisson
James_Guthrie_(Kentucky),James_Guthrie_%28Kentucky%29
Ignaz_Seipel,Ignaz_Seipel
Hari_Dev_Joshi,Hari_Dev_Joshi
Julien_Lahaut,Julien_Lahaut
Oreste_Ramos,Oreste_Ramos
Marcel_Bleibtreu,Marcel_Bleibtreu
Carl-Ludwig_Wagner,Carl-Ludwig_Wagner
Olof_Johansson,Olof_Johansson
Kwame_Kilpatrick,Kwame_Kilpatrick
Yuri_Zhukov_(journalist),Yuri_Zhukov_%28journalist%29
Jamie_Van_Fossen,Jamie_Van_Fossen
Emanuel_Zisman,Emanuel_Zisman
Guo_Weicheng,Guo_Weicheng
Josina_Machel,Josina_Machel
J._Lomax_Jordan,J._Lomax_Jordan
Bob_Mellow,Bob_Mellow
Jolie_Justus,Jolie_Justus
Sybilla_Dekker,Sybilla_Dekker
Bodil_Koch,Bodil_Koch
William_Wilberforce,William_Wilberforce
Ronaldo_Puno,Ronaldo_Puno
Ben_Fernandez,Ben_Fernandez
Yitzhak_Gruenbaum,Yitzhak_Gruenbaum
James_E._Rzepkowski,James_E._Rzepkowski
Napoleon,Napoleon
Sidney_Leviss,Sidney_Leviss
Audrey_Eu,Audrey_Eu
Frankie_Sue_Del_Papa,Frankie_Sue_Del_Papa
Eduardo_Duhalde,Eduardo_Duhalde
Jules_Vandenpeereboom,Jules_Vandenpeereboom
Prabhakar_Kashinath_Kunte,Prabhakar_Kashinath_Kunte
Wallace_G._Wilkinson,Wallace_G._Wilkinson
Don_Massey,Don_Massey
Johan_Castberg,Johan_Castberg
John_Mwirichia,John_Mwirichia
Latif_Khosa,Latif_Khosa
Patricio_Escobar,Patricio_Escobar
James_Monroe,James_Monroe
Roxana_Latorre,Roxana_Latorre
Charles_Pergler,Charles_Pergler
Stepan_Topal,Stepan_Topal
John_Joe_McGirl,John_Joe_McGirl
Rosa_Díez,Rosa_D%C3%ADez
Giuseppe_Fioroni,Giuseppe_Fioroni
Daniel_Lang_(Ontario_politician),Daniel_Lang_%28Ontario_politician%29
Elio_Guzzanti,Elio_Guzzanti
Thanos_Mikroutsikos,Thanos_Mikroutsikos
Patricia_Todd,Patricia_Todd
Benjamín_Vicuña_Mackenna,Benjam%C3%ADn_Vicu%C3%B1a_Mackenna
Geoffrey_Henry,Geoffrey_Henry
Phoumi_Vongvichit,Phoumi_Vongvichit
Pete_Visclosky,Pete_Visclosky
Ferenc_Nagy,Ferenc_Nagy
Bungal_Bugti,Bungal_Bugti
Phil_Cleary,Phil_Cleary
Charles_Stewart_Parnell,Charles_Stewart_Parnell
Jacek_Kurski,Jacek_Kurski
Karen_Grude_Koht,Karen_Grude_Koht
Adnan_Pachachi,Adnan_Pachachi
Shaun_Nelson,Shaun_Nelson
Pir_Ilahi_Bux,Pir_Ilahi_Bux
Victor_Adler,Victor_Adler
Josiah_Zion_Gumede,Josiah_Zion_Gumede
John_Dendahl,John_Dendahl
Gabe_Leland,Gabe_Leland
Cecil_Morgan,Cecil_Morgan
Mohammad-Ali_Najafi,Mohammad-Ali_Najafi
Mizanur_Rahman_Chowdhury,Mizanur_Rahman_Chowdhury
