names_u,names_q
Inky_Mark,Inky_Mark
Jan_van_Aartsen,Jan_van_Aartsen
Terence_Young_(politician),Terence_Young_%28politician%29
Hugh_Delahunty,Hugh_Delahunty
Raj_Thackeray,Raj_Thackeray
Željka_Antunović,%C5%BDeljka_Antunovi%C4%87
Alexis-Michel_Eenens,Alexis-Michel_Eenens
Li_Kwok-ying,Li_Kwok-ying
George_Mallet,George_Mallet
Juan_Campisteguy,Juan_Campisteguy
Li_Ruihuan,Li_Ruihuan
Alberto_Torrico,Alberto_Torrico
Lancelot_Curran,Lancelot_Curran
María_Julia_Alsogaray,Mar%C3%ADa_Julia_Alsogaray
Maurice_Grimaud,Maurice_Grimaud
Tarun_Mandal,Tarun_Mandal
Jack_Anawak,Jack_Anawak
Mohammad_Khatami,Mohammad_Khatami
Abdelkarim_Zbidi,Abdelkarim_Zbidi
Jin_Yunpeng,Jin_Yunpeng
Horace_Binney,Horace_Binney
Erwin_Geschonneck,Erwin_Geschonneck
Darrell_Issa,Darrell_Issa
Jean-Luc_Romero,Jean-Luc_Romero
Ismail_Tiliwaldi,Ismail_Tiliwaldi
Rufus_D._Hayes,Rufus_D._Hayes
Louis_Wade_Sullivan,Louis_Wade_Sullivan
Hasan_Muhammad_Nur_Shatigadud,Hasan_Muhammad_Nur_Shatigadud
Corey_Stewart_(politician),Corey_Stewart_%28politician%29
Witness_Mangwende,Witness_Mangwende
Abdul_Haris_Nasution,Abdul_Haris_Nasution
Abdelaziz_Belkhadem,Abdelaziz_Belkhadem
Joseph_Muscat,Joseph_Muscat
Arnold_Masin,Arnold_Masin
Katie_Hopkins,Katie_Hopkins
Nesrin_Nas,Nesrin_Nas
Debra_Medina,Debra_Medina
Matilal_Sarkar,Matilal_Sarkar
Luis_Durnwalder,Luis_Durnwalder
Emmet_Stagg,Emmet_Stagg
Francis_T._Nicholls,Francis_T._Nicholls
Leopoldo_Franchetti,Leopoldo_Franchetti
Suresh_Pachouri,Suresh_Pachouri
Kahinda_Otafiire,Kahinda_Otafiire
Antonio_Preto,Antonio_Preto
Pierre_de_Decker,Pierre_de_Decker
Sekou_Biddle,Sekou_Biddle
Idris_Jusoh,Idris_Jusoh
Otto_Grotewohl,Otto_Grotewohl
Daniel_G._Garnsey,Daniel_G._Garnsey
Elchin_Afandiyev,Elchin_Afandiyev
Veerendra_Patil,Veerendra_Patil
Dawid_Bezuidenhout,Dawid_Bezuidenhout
Nicos_Anastasiades,Nicos_Anastasiades
Jorge_Obeid,Jorge_Obeid
Sun_Dafa,Sun_Dafa
Barry_Bowen,Barry_Bowen
Antonin_Dubost,Antonin_Dubost
Pete_Kott,Pete_Kott
Augustine_Dominguez,Augustine_Dominguez
Marcela_Guerra_Castillo,Marcela_Guerra_Castillo
Elmer_Fung,Elmer_Fung
Robert_Leslie_Brown,Robert_Leslie_Brown
Borys_Kolesnikov,Borys_Kolesnikov
Joseph_Beuys,Joseph_Beuys
Carál_Ní_Chuilín,Car%C3%A1l_N%C3%AD_Chuil%C3%ADn
Juan_Bautista_Sacasa,Juan_Bautista_Sacasa
A._Raja,A._Raja
Shin_Ik-hee,Shin_Ik-hee
Arlindo_Chinaglia,Arlindo_Chinaglia
Désirée_Pethrus_Engström,D%C3%A9sir%C3%A9e_Pethrus_Engstr%C3%B6m
Herbert_Harris,Herbert_Harris
Simon_Li,Simon_Li
Diana_Conti,Diana_Conti
Hassan_Gouled_Aptidon,Hassan_Gouled_Aptidon
Mike_Rama,Mike_Rama
Monique_Papon,Monique_Papon
Powell_Clayton,Powell_Clayton
Benjamin_Hayden,Benjamin_Hayden
Thomas_Maltby,Thomas_Maltby
Ine_Marie_Eriksen_Søreide,Ine_Marie_Eriksen_S%C3%B8reide
Rob_Portman,Rob_Portman
Peter_Lorenz,Peter_Lorenz
Yitzhak_Navon,Yitzhak_Navon
JB_Magsaysay,JB_Magsaysay
James_Kilfedder,James_Kilfedder
Maureen_Modiselle,Maureen_Modiselle
Lew_Rywin,Lew_Rywin
David_A._Reed,David_A._Reed
Bill_Wilson_(Scottish_politician),Bill_Wilson_%28Scottish_politician%29
Peter_Skinner,Peter_Skinner
Demetris_Christofias,Demetris_Christofias
Musa_Aman,Musa_Aman
Jack_Wagner_(politician),Jack_Wagner_%28politician%29
Nilsa_Cruz-Perez,Nilsa_Cruz-Perez
Marie-Claude_Vaillant-Couturier,Marie-Claude_Vaillant-Couturier
Ion_Pelivan,Ion_Pelivan
Kristian_Laake,Kristian_Laake
Ramakrishna_Ranga_Rao_of_Bobbili,Ramakrishna_Ranga_Rao_of_Bobbili
Santeri_Alkio,Santeri_Alkio
Valentina_Matviyenko,Valentina_Matviyenko
Rahim_Huseynov,Rahim_Huseynov
Giorgos_Papakonstantinou,Giorgos_Papakonstantinou
Abdul-Halim_Sadulayev,Abdul-Halim_Sadulayev
Zainab_Bangura,Zainab_Bangura
Elie_Kayrouz,Elie_Kayrouz
Steffen_Ingebriktsen_Toppe,Steffen_Ingebriktsen_Toppe
William_H._Clagett,William_H._Clagett
Giovanni_Preziosi,Giovanni_Preziosi
Jeanne_Hoban,Jeanne_Hoban
Luisa_Fernanda_Rudi_Ubeda,Luisa_Fernanda_Rudi_Ubeda
William_Dotzler,William_Dotzler
Tor_Mikkel_Wara,Tor_Mikkel_Wara
Evi_Christofilopoulou,Evi_Christofilopoulou
Tseren-Ochiryn_Dambadorj,Tseren-Ochiryn_Dambadorj
William_Claiborne_Owens,William_Claiborne_Owens
Paddy_Kennedy_(politician),Paddy_Kennedy_%28politician%29
Ashour_Bin_Khayal,Ashour_Bin_Khayal
Lungshar,Lungshar
David_Alward,David_Alward
Evelio_Javier,Evelio_Javier
Syed_Kamall,Syed_Kamall
Hugh_McFadyen,Hugh_McFadyen
Edmund_Reggie,Edmund_Reggie
Michelle_O'Connor,Michelle_O%27Connor
Gerardo_Machado,Gerardo_Machado
Gaspar_Núñez_de_Arce,Gaspar_N%C3%BA%C3%B1ez_de_Arce
Adalberto_Madero,Adalberto_Madero
Jane_H._Smith,Jane_H._Smith
Raja_Saroop_Khan,Raja_Saroop_Khan
Syl_Apps,Syl_Apps
Kenneth_Reeves,Kenneth_Reeves
P._K._Kunhalikutty,P._K._Kunhalikutty
Jothi_Venkatachalam,Jothi_Venkatachalam
Alexander_Grigoryev,Alexander_Grigoryev
Alan_Gray_Martin,Alan_Gray_Martin
Emil_Constantinescu,Emil_Constantinescu
Ahmad_Mukhtar,Ahmad_Mukhtar
Rasih_Dino,Rasih_Dino
Gustavo_Selva,Gustavo_Selva
Moses_H._Grinnell,Moses_H._Grinnell
Manuel_Montt,Manuel_Montt
Hong_Xuezhi,Hong_Xuezhi
Michael_Simanowitz,Michael_Simanowitz
Ryan_Karben,Ryan_Karben
Eric_Ollerenshaw,Eric_Ollerenshaw
Leo_Segun_Ajiborisha,Leo_Segun_Ajiborisha
R._D._Patel,R._D._Patel
Henry_Colley_(died_1723),Henry_Colley_%28died_1723%29
Yasuhiro_Nakasone,Yasuhiro_Nakasone
Jonas_Schanche_Kielland,Jonas_Schanche_Kielland
David_Owen,David_Owen
Henry_Hoyle,Henry_Hoyle
Robert_H._Foerderer,Robert_H._Foerderer
Dinmukhamed_Konayev,Dinmukhamed_Konayev
Ernst_Benda,Ernst_Benda
Lee_Kuan_Yew,Lee_Kuan_Yew
Neil_Hartigan,Neil_Hartigan
Kuakini,Kuakini
Alfred_Lyttelton,Alfred_Lyttelton
Aqila_al-Hashimi,Aqila_al-Hashimi
Abdul_Hakim_Jan,Abdul_Hakim_Jan
Nobuyuki_Abe,Nobuyuki_Abe
Elizabeth_Salguero,Elizabeth_Salguero
George_B._Holstead,George_B._Holstead
Precious_Sekibo,Precious_Sekibo
Marek_Kotlinowski,Marek_Kotlinowski
Charlie_Melancon,Charlie_Melancon
Valery_Levaneuski,Valery_Levaneuski
Sarah_Wescot-Williams,Sarah_Wescot-Williams
Ross_Cameron,Ross_Cameron
Gerhard_Jahn,Gerhard_Jahn
Joe_Hockey,Joe_Hockey
Ayad_al-Samarrai,Ayad_al-Samarrai
Alexandre_de_Beauharnais,Alexandre_de_Beauharnais
Shyamal_Kumar_Sen,Shyamal_Kumar_Sen
Guy_Vanhengel,Guy_Vanhengel
Akhilesh_Das,Akhilesh_Das
Claude_Lightfoot,Claude_Lightfoot
Terrance_B._Lettsome,Terrance_B._Lettsome
Even_Torkildsen_Lande,Even_Torkildsen_Lande
Leonardo_Padrin,Leonardo_Padrin
Thomas_McKay_(N.W.T._politician),Thomas_McKay_%28N.W.T._politician%29
Dorilus_Morrison,Dorilus_Morrison
Kurt_Eisner,Kurt_Eisner
Boyle_Roche,Boyle_Roche
Lucien_Plourde,Lucien_Plourde
Parmanand_Singh,Parmanand_Singh
Yitzhak_Shamir,Yitzhak_Shamir
Nathaniel_P._Banks,Nathaniel_P._Banks
Aviad_Yafeh,Aviad_Yafeh
Tahira_Tahirova,Tahira_Tahirova
Enrique_Caballero_Peraza,Enrique_Caballero_Peraza
Dick_Fosbury,Dick_Fosbury
Felix_Ibru,Felix_Ibru
Hisayasu_Nagata,Hisayasu_Nagata
Apirak_Kosayodhin,Apirak_Kosayodhin
Chough_Pyung-ok,Chough_Pyung-ok
Volodymyr_Hrynyov,Volodymyr_Hrynyov
Otmar_Hasler,Otmar_Hasler
Bonnie_Cullison,Bonnie_Cullison
Louis_de_Beaupoil_de_Saint-Aulaire,Louis_de_Beaupoil_de_Saint-Aulaire
Phil_Reed,Phil_Reed
Carlos_Luis_Fallas,Carlos_Luis_Fallas
Paul_Boffa,Paul_Boffa
Armando_Benedetti,Armando_Benedetti
Armin_Mohler,Armin_Mohler
William_Archibald_Macdonald,William_Archibald_Macdonald
Gerhard_Glogowski,Gerhard_Glogowski
James_Abdnor,James_Abdnor
Ravindra_Varma,Ravindra_Varma
Qubad_Talabani,Qubad_Talabani
Mario_Amilivia,Mario_Amilivia
H._Brent_Coles,H._Brent_Coles
Bethan_Jenkins,Bethan_Jenkins
Christopher_Memminger,Christopher_Memminger
Joseph_Warioba,Joseph_Warioba
Isaac_Butt,Isaac_Butt
Albin_Chalandon,Albin_Chalandon
Harry_Schwarz,Harry_Schwarz
Michael_Finneran,Michael_Finneran
Beatrice_Wright,Beatrice_Wright
Abdul_Mannan_Bhuiyan,Abdul_Mannan_Bhuiyan
Richard_L._Murphy,Richard_L._Murphy
Jonas_Savimbi,Jonas_Savimbi
Steve_West_(politician),Steve_West_%28politician%29
Chen_Liangyu,Chen_Liangyu
Tim_Cahill_(politician),Tim_Cahill_%28politician%29
Fatma_Şahin,Fatma_%C5%9Eahin
Bashir_Khanbhai,Bashir_Khanbhai
Matthew_Joseph_Kenny,Matthew_Joseph_Kenny
Ajith_Nivard_Cabraal,Ajith_Nivard_Cabraal
T._John_Lesinski,T._John_Lesinski
Murtagh_Morgan,Murtagh_Morgan
Sam_Sesay,Sam_Sesay
John_Shadegg,John_Shadegg
Richard_B._Coolidge,Richard_B._Coolidge
Tom_Horner,Tom_Horner
Daniel_Hamburg,Daniel_Hamburg
Hamani_Diori,Hamani_Diori
Pierre_Frogier,Pierre_Frogier
Ebrahim_Yazdi,Ebrahim_Yazdi
Fernand_Dehousse,Fernand_Dehousse
Charlie_Dooley,Charlie_Dooley
Peter_Kalangula,Peter_Kalangula
Rodrigo_Rivera_Salazar,Rodrigo_Rivera_Salazar
Shen_Baozhen,Shen_Baozhen
Joachim_Erwin,Joachim_Erwin
Sultan_Ali_Keshtmand,Sultan_Ali_Keshtmand
Ng_Chiau-tong,Ng_Chiau-tong
Samuel_B._Pettengill,Samuel_B._Pettengill
Wu_Shu-chen,Wu_Shu-chen
Jacob_Rummel,Jacob_Rummel
Amin_al-Hafiz,Amin_al-Hafiz
Alanson_Beers,Alanson_Beers
Adriana_Delpiano,Adriana_Delpiano
Brigitte_Zypries,Brigitte_Zypries
Carme_Chacón,Carme_Chac%C3%B3n
Knut_Arild_Hareide,Knut_Arild_Hareide
Fernando_Solana,Fernando_Solana
Susan_Schwab,Susan_Schwab
Coleman_Young,Coleman_Young
Walter_Hallstein,Walter_Hallstein
Sardar_Sayab_Khalid,Sardar_Sayab_Khalid
James_D._McGinnis,James_D._McGinnis
Jan_O'Sullivan,Jan_O%27Sullivan
Chen_Deming,Chen_Deming
Su._Thirunavukkarasar,Su._Thirunavukkarasar
Mark_Pocan,Mark_Pocan
Joe_Carollo,Joe_Carollo
Robert_Cooke_(Parliamentarian),Robert_Cooke_%28Parliamentarian%29
Mahmoud_al-Abrash,Mahmoud_al-Abrash
Jacob_Collamer,Jacob_Collamer
David_Bleakley,David_Bleakley
Thomas_Francis_Marshall,Thomas_Francis_Marshall
Robert_Schaffner,Robert_Schaffner
Harold_Morris_(politician),Harold_Morris_%28politician%29
Kathleen_Vinehout,Kathleen_Vinehout
Camille_Huysmans,Camille_Huysmans
Mark_Langhammer,Mark_Langhammer
Danny_Pieters,Danny_Pieters
James_Brown_(Northern_Ireland_politician),James_Brown_%28Northern_Ireland_politician%29
Simon_Coveney,Simon_Coveney
Shirley_Strickland,Shirley_Strickland
Sergio_Reolon,Sergio_Reolon
John_Mann_(British_politician),John_Mann_%28British_politician%29
Delia_Bisutti,Delia_Bisutti
Humberto_Moreira,Humberto_Moreira
Patrick_Barnewall_(Solicitor_General),Patrick_Barnewall_%28Solicitor_General%29
Andrew_Louw_(politician),Andrew_Louw_%28politician%29
Hailemariam_Desalegn,Hailemariam_Desalegn
Kwamena_Ahwoi,Kwamena_Ahwoi
Tan_Siew_Sin,Tan_Siew_Sin
Errick_Willis,Errick_Willis
William_Martin_Nygaard,William_Martin_Nygaard
David_Nelson_(Utah_activist),David_Nelson_%28Utah_activist%29
Hoang_Mai_(politician),Hoang_Mai_%28politician%29
Joe_Pitts,Joe_Pitts
Alfredo_Duhalde,Alfredo_Duhalde
Ted_Budden,Ted_Budden
Martin_Mackin,Martin_Mackin
Duncan_D._Hunter,Duncan_D._Hunter
Masoumeh_Ebtekar,Masoumeh_Ebtekar
Konstantin_Kostin_(politician),Konstantin_Kostin_%28politician%29
Marides_Fernando,Marides_Fernando
Rick_Green_(Texas_politician),Rick_Green_%28Texas_politician%29
Adriaan_Vlok,Adriaan_Vlok
George_P._Mahoney,George_P._Mahoney
Ron_Oden,Ron_Oden
Rossana_Rossanda,Rossana_Rossanda
Michel_Teston,Michel_Teston
Michael_Bryant_(politician),Michael_Bryant_%28politician%29
Mohamed_Nazri_Abdul_Aziz,Mohamed_Nazri_Abdul_Aziz
Heinrich_Waentig,Heinrich_Waentig
Hafizullah_Amin,Hafizullah_Amin
Mariano_S._Otero,Mariano_S._Otero
Gordon_Mawhinney,Gordon_Mawhinney
Polataivao_Fosi,Polataivao_Fosi
Ken_Campbell_(evangelist),Ken_Campbell_%28evangelist%29
Abraham_A._Ribicoff,Abraham_A._Ribicoff
Walt_Brown,Walt_Brown
Mindell_Penn,Mindell_Penn
Wilmer_Mizell,Wilmer_Mizell
John_Hely-Hutchinson_(statesman),John_Hely-Hutchinson_%28statesman%29
Alasdair_Webster,Alasdair_Webster
Chinwoke_Mbadinuju,Chinwoke_Mbadinuju
Rehman_Malik,Rehman_Malik
Yukhym_Medvedev,Yukhym_Medvedev
Leo_Michael_Toyad,Leo_Michael_Toyad
Anton_Raab,Anton_Raab
Robert_Marjolin,Robert_Marjolin
Mats_Odell,Mats_Odell
P._N._Okeke-Ojiudu,P._N._Okeke-Ojiudu
Edwin_Irizarry_Mora,Edwin_Irizarry_Mora
Joel_Judd,Joel_Judd
Pierre_Pouyade,Pierre_Pouyade
Benoy_Choudhury,Benoy_Choudhury
Dries_van_Agt,Dries_van_Agt
Miltiadis_Goulimis,Miltiadis_Goulimis
Richard_Madaleno,Richard_Madaleno
Bill_O'Chee,Bill_O%27Chee
Yngve_Larsson,Yngve_Larsson
Jared_Moskowitz,Jared_Moskowitz
James_Jeffries_(Louisiana),James_Jeffries_%28Louisiana%29
Recep_Altepe,Recep_Altepe
Quett_Masire,Quett_Masire
Habiba_Zehi_Ben_Romdhane,Habiba_Zehi_Ben_Romdhane
Alfredo_Ouano,Alfredo_Ouano
Phillip_Hinkle,Phillip_Hinkle
Zaiyi,Zaiyi
Fiorello_H._La_Guardia,Fiorello_H._La_Guardia
Sajjan_Kumar,Sajjan_Kumar
Mohammad_Beheshti,Mohammad_Beheshti
Peter_Gadet,Peter_Gadet
Rabiranjan_Chattopadhyay,Rabiranjan_Chattopadhyay
Bedri_Pejani,Bedri_Pejani
Rosa_Gumataotao_Rios,Rosa_Gumataotao_Rios
Patrick_Brown_(politician),Patrick_Brown_%28politician%29
Hadia_Tajik,Hadia_Tajik
Roderick_Wright_(politician),Roderick_Wright_%28politician%29
Jean_Charles_Snoy_et_d'Oppuers,Jean_Charles_Snoy_et_d%27Oppuers
Dinesh_Singh_(Uttar_Pradesh_politician),Dinesh_Singh_%28Uttar_Pradesh_politician%29
Ali_Mohamed_Osoble,Ali_Mohamed_Osoble
Henk_Sneevliet,Henk_Sneevliet
Glen_J._Smith,Glen_J._Smith
Claude_Lanthier,Claude_Lanthier
Jacques_van_Ypersele_de_Strihou,Jacques_van_Ypersele_de_Strihou
Sophie_Joissains,Sophie_Joissains
Andreas_Hermes,Andreas_Hermes
Rafton_Pounder,Rafton_Pounder
T._Harish_Rao,T._Harish_Rao
Pedro_Opaso,Pedro_Opaso
Lee_Hwa_Beng,Lee_Hwa_Beng
Juma_Mwapachu,Juma_Mwapachu
Johan_Christian_Tandberg_Castberg,Johan_Christian_Tandberg_Castberg
Jacques_Louis_Randon,Jacques_Louis_Randon
Patrick_Walsh_(Southern_U.S._politician),Patrick_Walsh_%28Southern_U.S._politician%29
Joan_Collins_(politician),Joan_Collins_%28politician%29
Wolfgang_Bosbach,Wolfgang_Bosbach
Hiram_Hunter,Hiram_Hunter
Kurma_Venkata_Reddy_Naidu,Kurma_Venkata_Reddy_Naidu
George_McIlraith,George_McIlraith
Ma_Bufang,Ma_Bufang
Máire_Geoghegan-Quinn,M%C3%A1ire_Geoghegan-Quinn
Harris_Salleh,Harris_Salleh
Patrice_Lumumba,Patrice_Lumumba
Antonio_Yanakis,Antonio_Yanakis
Carole_James,Carole_James
Mark_Herring,Mark_Herring
Woyiram_Boakye-Danquah,Woyiram_Boakye-Danquah
Jenn_McGinn,Jenn_McGinn
William_A._Pile,William_A._Pile
Kjartan_Gunnarsson,Kjartan_Gunnarsson
Joschka_Fischer,Joschka_Fischer
Mack_Barham,Mack_Barham
Erling_Folkvord,Erling_Folkvord
Maurice_Rinfret,Maurice_Rinfret
Geoffrey_Kingscott,Geoffrey_Kingscott
Ronit_Tirosh,Ronit_Tirosh
Franco_Nicolazzi,Franco_Nicolazzi
Olav_Paulssøn,Olav_Paulss%C3%B8n
Mohammad_Hashem_Taufiqui,Mohammad_Hashem_Taufiqui
Anna_Langford,Anna_Langford
Thomas_Ramsay,Thomas_Ramsay
David_Ramsay_(historian),David_Ramsay_%28historian%29
T._E._Utley,T._E._Utley
George_F._Kennan,George_F._Kennan
Mohammed_Lawal,Mohammed_Lawal
Lino_Oviedo,Lino_Oviedo
Harry_Lane,Harry_Lane
Luis_Cabrera_Lobato,Luis_Cabrera_Lobato
William_J._Burke,William_J._Burke
Charles_Djou,Charles_Djou
Vera_C._Bushfield,Vera_C._Bushfield
Maximilian_Vogel_von_Falckenstein,Maximilian_Vogel_von_Falckenstein
George_W._Collins,George_W._Collins
Darryl_Rouson,Darryl_Rouson
Ketil_Skogen,Ketil_Skogen
Ivor_Bulmer-Thomas,Ivor_Bulmer-Thomas
Ben_Zyskowicz,Ben_Zyskowicz
Lillian_Ross_(politician),Lillian_Ross_%28politician%29
Abd_al-Rahman_al-Bazzaz,Abd_al-Rahman_al-Bazzaz
Joseph_Deane,Joseph_Deane
Khosrov_bey_Sultanov,Khosrov_bey_Sultanov
Harvey_Proctor,Harvey_Proctor
R._L._Jalappa,R._L._Jalappa
Guillermo_Moreno,Guillermo_Moreno
Lysane_Blanchette-Lamothe,Lysane_Blanchette-Lamothe
Mary_Bradley,Mary_Bradley
Mary_Moran_(politician),Mary_Moran_%28politician%29
Tara_Singh_Varma,Tara_Singh_Varma
Carl_Stokes,Carl_Stokes
Kazi_Zafar_Ahmed,Kazi_Zafar_Ahmed
Roger_Pomerleau,Roger_Pomerleau
Roy_Innis,Roy_Innis
Toshikatsu_Matsuoka,Toshikatsu_Matsuoka
Kimble_Sutherland,Kimble_Sutherland
Howard_Epstein,Howard_Epstein
Alexis_Thambwe_Mwamba,Alexis_Thambwe_Mwamba
Cathy_McMorris_Rodgers,Cathy_McMorris_Rodgers
Lena_Hjelm-Wallén,Lena_Hjelm-Wall%C3%A9n
Laure_Olga_Gondjout,Laure_Olga_Gondjout
Jeffrey_Dinowitz,Jeffrey_Dinowitz
Majid_Kavian,Majid_Kavian
Omar_al-Bashir,Omar_al-Bashir
Ray_Mallon,Ray_Mallon
Lim_Koon_Teck,Lim_Koon_Teck
Siphiwe_Nyanda,Siphiwe_Nyanda
Lou_Blessing,Lou_Blessing
Aishat_Ismail,Aishat_Ismail
Kathy_Kozachenko,Kathy_Kozachenko
P._M._Sayeed,P._M._Sayeed
Sathi_Narain,Sathi_Narain
Hasan_Saka,Hasan_Saka
Sara_Stockfleth_Christie,Sara_Stockfleth_Christie
Adolf_Hitler,Adolf_Hitler
Wajdi_Mallat,Wajdi_Mallat
Ulisse_Dini,Ulisse_Dini
Helen_Fløisand,Helen_Fl%C3%B8isand
Harold_W._Hopp,Harold_W._Hopp
Gaston_Geens,Gaston_Geens
Bhavanam_Venkatarami_Reddy,Bhavanam_Venkatarami_Reddy
Mihail_Gheorghiu_Bujor,Mihail_Gheorghiu_Bujor
Robert_Bobb,Robert_Bobb
Bujar_Bukoshi,Bujar_Bukoshi
Harald_Norvik,Harald_Norvik
Joseph_L._Fisher,Joseph_L._Fisher
Henrik_Havas,Henrik_Havas
Alfred_Reynolds_(writer),Alfred_Reynolds_%28writer%29
Leopold_Hasner_von_Artha,Leopold_Hasner_von_Artha
Deng_Pufang,Deng_Pufang
K._Anbazhagan,K._Anbazhagan
Kadish_Luz,Kadish_Luz
Marylise_Lebranchu,Marylise_Lebranchu
Jean_Defraigne,Jean_Defraigne
Brian_Campion_(politician),Brian_Campion_%28politician%29
Tim_Harris_(politician),Tim_Harris_%28politician%29
Abdalá_Bucaram,Abdal%C3%A1_Bucaram
Albert_Osswald,Albert_Osswald
Chip_Rogers,Chip_Rogers
Mohammed_bin_Khalifa_bin_Zayed_Al_Nahyan,Mohammed_bin_Khalifa_bin_Zayed_Al_Nahyan
Rachel_Paulose,Rachel_Paulose
Kirk_Talbot,Kirk_Talbot
Hang_Thun_Hak,Hang_Thun_Hak
Galeazzo_Ciano,Galeazzo_Ciano
Arlene_Perly_Rae,Arlene_Perly_Rae
Nito_Alves,Nito_Alves
Adriana_Bortolozzi,Adriana_Bortolozzi
Prosper_Poullet,Prosper_Poullet
Sulejman_Delvina,Sulejman_Delvina
Liu_Qi_(politician),Liu_Qi_%28politician%29
A._Sampath,A._Sampath
Maureen_McTeer,Maureen_McTeer
Lucille_May_Grace,Lucille_May_Grace
Johan_A._Vikan,Johan_A._Vikan
Peleg_Sprague_(Maine_politician),Peleg_Sprague_%28Maine_politician%29
Solomon_P._Ortiz,Solomon_P._Ortiz
Jim_Garrison,Jim_Garrison
Pinarayi_Vijayan,Pinarayi_Vijayan
Edison_Misla_Aldarondo,Edison_Misla_Aldarondo
Fulbert_Youlou,Fulbert_Youlou
Martin_Agbaso,Martin_Agbaso
Ioannis_Roufos,Ioannis_Roufos
Marc_Fischbach,Marc_Fischbach
Thomas_Peters_(revolutionary),Thomas_Peters_%28revolutionary%29
Frederick_Krafft,Frederick_Krafft
Nur_Ahmad_Jan_Bughra,Nur_Ahmad_Jan_Bughra
Abdol-Hossein_Farmanfarma,Abdol-Hossein_Farmanfarma
James_N._Huston,James_N._Huston
Erhard_Eppler,Erhard_Eppler
Elsie_Tu,Elsie_Tu
Prince_Achille_Murat,Prince_Achille_Murat
Thomas_Pratt_(Maryland_politician),Thomas_Pratt_%28Maryland_politician%29
Melchior_Ndadaye,Melchior_Ndadaye
Charles_Gordon_Greene,Charles_Gordon_Greene
W._Godfrey_Hunter,W._Godfrey_Hunter
Tof_Thissen,Tof_Thissen
David_James_Davies,David_James_Davies
Adam_Kok_III,Adam_Kok_III
Akihiko_Kumashiro,Akihiko_Kumashiro
Christian_Ude,Christian_Ude
Andrey_Illarionov,Andrey_Illarionov
Radhakant_Nayak,Radhakant_Nayak
Timothy_Quinlan,Timothy_Quinlan
Frank_S._Blair,Frank_S._Blair
Anders_Ferm,Anders_Ferm
Mostowfi_ol-Mamalek,Mostowfi_ol-Mamalek
Nydia_Velázquez,Nydia_Vel%C3%A1zquez
Gustave_Rolin-Jaequemyns,Gustave_Rolin-Jaequemyns
Louis_Pendleton,Louis_Pendleton
Mickey_Hennessy,Mickey_Hennessy
Sicco_Mansholt,Sicco_Mansholt
Mesfin_Woldemariam,Mesfin_Woldemariam
Lodewijk_Asscher,Lodewijk_Asscher
Abu_Bakar_Taib,Abu_Bakar_Taib
Nyamko_Sabuni,Nyamko_Sabuni
Jacques_Pierre_Brissot,Jacques_Pierre_Brissot
Iain_Luke,Iain_Luke
Nodar_Khashba,Nodar_Khashba
Robert_H._Steele,Robert_H._Steele
Binyamin_Ze'ev_Kahane,Binyamin_Ze%27ev_Kahane
Anders_Chydenius,Anders_Chydenius
Ronald_Kiandee,Ronald_Kiandee
Berl_Repetur,Berl_Repetur
Saadallah_al-Jabiri,Saadallah_al-Jabiri
Emma_Bonino,Emma_Bonino
Giancarlo_Pagliarini,Giancarlo_Pagliarini
Viktor_Klima,Viktor_Klima
Joshua_Eilberg,Joshua_Eilberg
Abhisit_Vejjajiva,Abhisit_Vejjajiva
Fleur_Agema,Fleur_Agema
Gerrit_J._Diekema,Gerrit_J._Diekema
Joseph_Brennan_(Irish_politician),Joseph_Brennan_%28Irish_politician%29
Mohammad_Shafiq,Mohammad_Shafiq
Shirinsho_Shotemur,Shirinsho_Shotemur
George_Hargreaves_(politician),George_Hargreaves_%28politician%29
Joseph_Burns_(UK_politician),Joseph_Burns_%28UK_politician%29
Nusrat_Bhutto,Nusrat_Bhutto
Mike_Gin,Mike_Gin
Ekkayuth_Anchanbutr,Ekkayuth_Anchanbutr
Mercedes_Bresso,Mercedes_Bresso
Paul_Delouvrier,Paul_Delouvrier
Rodrigo_Duterte,Rodrigo_Duterte
Denis_O'Rourke,Denis_O%27Rourke
Wang_Chien-shien,Wang_Chien-shien
Billy_Spence,Billy_Spence
Rupert_Matthews_(politician),Rupert_Matthews_%28politician%29
Paul_Hilton_(Queensland_politician),Paul_Hilton_%28Queensland_politician%29
Mustafa_Kamalak,Mustafa_Kamalak
Tariq_Anwar_(politician),Tariq_Anwar_%28politician%29
Ishaq_Dar,Ishaq_Dar
Jim_Carr,Jim_Carr
Kevin_Rozzoli,Kevin_Rozzoli
Upeksha_Swarnamali,Upeksha_Swarnamali
Ya'akov_Riftin,Ya%27akov_Riftin
Walker_Hines_(Louisiana_politician),Walker_Hines_%28Louisiana_politician%29
Thomas_W._Blackwell,Thomas_W._Blackwell
Don_Meredith_(politician),Don_Meredith_%28politician%29
Borislav_Paravac,Borislav_Paravac
Brien_McMahon,Brien_McMahon
Genowefa_Wiśniowska,Genowefa_Wi%C5%9Bniowska
Franz_Oppenhoff,Franz_Oppenhoff
Dmytro_Doroshenko,Dmytro_Doroshenko
Karl_Skytte,Karl_Skytte
Dimitar_Petkov,Dimitar_Petkov
Dimitrij_Rupel,Dimitrij_Rupel
Gerard_Luz_James,Gerard_Luz_James
Robert_Bernays,Robert_Bernays
